// C130 NE
"Body1";6956.0034;2779.5024;8.5830688e-005;0;
"Body2";6965.25;2759.8867;9.727478e-005;-108.38199;0;

// Dead Forest
"MAP_t_picea2s";8374.1084;2992.9797;-1.3828278e-005;27;
"MAP_t_picea2s";8367.4912;2999.4746;1.4305115e-006;115;
"MAP_t_picea2s";8375.5654;3002.9851;3.7193298e-005;104;
"MAP_t_picea3f";8368.1514;3006.0754;-1.3828278e-005;182;
"MAP_t_picea2s";8360.3105;3007.457;-1.1920929e-005;341;
"MAP_t_picea2s";8324.2432;3006.7075;4.1484833e-005;256;
"MAP_t_picea2s";8335.7236;2997.5403;9.5844269e-005;92;
"MAP_t_picea2s";8342.4678;2991.863;0.00016832352;205;
"MAP_t_picea2s";8349.3223;2984.667;5.0544739e-005;213;
"MAP_t_picea3f";8329.9922;3000.8005;3.0994415e-005;127;
"MAP_t_picea3f";8344.3652;3026.6082;5.2452087e-006;255;
"MAP_t_picea2s";8325.8652;2998.8228;-0.00013780594;345;
"MAP_t_picea2s";8349.2969;3014.9563;-9.5367432e-006;194;
"MAP_t_picea2s";8356.1709;3013.1833;4.7683716e-005;335;
"MAP_t_picea2s";8365.8193;3010.967;-2.2411346e-005;41;
"MAP_t_picea2s";8372.5146;3010.2739;-1.001358e-005;287;
"MAP_t_picea2s";8339.6162;3024.0161;-5.2452087e-006;38;
"MAP_t_picea2s";8349.6475;3022.1182;2.5272369e-005;92;
"MAP_t_picea3f";8354.3623;3019.4683;-2.6226044e-005;80;
"MAP_t_picea2s";8334.9004;2990.9661;4.7683716e-006;86;
"MAP_t_picea1s";8330.7646;2995.2581;5.2452087e-006;290;
"MAP_t_picea1s";8319.6641;3010.3237;3.6239624e-005;143;
"MAP_t_picea2s";8342.0684;2985.0317;-7.8678131e-005;291;
"MAP_t_picea2s";8335.4746;2983.8818;1.9550323e-005;307;
"MAP_t_picea2s";8354.9092;2979.2861;9.059906e-006;281;
"MAP_t_picea2s";8345.6475;2977.5107;-1.9073486e-005;47;
"MAP_t_picea2s";8337.1436;2976.5764;3.3855438e-005;256;
"MAP_t_picea2s";8331.9688;3028.6682;5.3882599e-005;189;
"MAP_t_picea2s";8326.0078;3034.9595;-8.5830688e-006;219;
"MAP_t_picea2s";8320.1416;3038.6501;-0.00011301041;27;
"MAP_t_picea2s";8311.3613;3018.5193;-5.9127808e-005;209;
"MAP_t_picea2s";8304.54;3023.0964;4.9114227e-005;312;
"MAP_t_picea2s";8315.1924;3011.3325;5.0544739e-005;352;
"MAP_t_picea2s";8318.0791;3004.4722;4.5776367e-005;129;
"MAP_t_picea2s";8308.5615;3012.7195;6.6757202e-005;8;
"MAP_t_picea2s";8301.3828;3017.0095;1.5258789e-005;233;
"MAP_t_picea2s";8332.458;3036.3906;0.00010156631;34;
"MAP_t_picea2s";8339.2764;3030.8428;1.5735626e-005;252;
"MAP_t_picea2s";8347.2959;3028.9395;2.2888184e-005;17;
"MAP_t_picea2s";8343.8115;3018.7363;5.7697296e-005;251;
"MAP_t_picea2s";8357.4756;3019.6348;3.194809e-005;279;
"MAP_t_picea2s";8361.1982;3002.3828;9.5367432e-007;79;
"MAP_t_picea2s";8380.084;2998.1199;3.9577484e-005;1;
"MAP_t_picea2s";8327.6084;2990.6194;4.3392181e-005;98;
"MAP_t_picea2s";8320.4727;2996.5691;4.7683716e-005;227;
"MAP_t_picea2s";8311.2236;3005.0393;-4.7683716e-006;148;
"MAP_t_picea2s";8290.1934;3036.1836;1.335144e-005;145;
"MAP_t_picea2s";8295.7578;3029.7461;5.2452087e-006;324;
"MAP_t_picea2s";8289.0322;3028.5151;1.6689301e-005;286;
"MAP_t_picea2s";8302.0781;3027.2917;2.2411346e-005;16;
"MAP_t_picea2s";8296.7686;3023.0215;0.00012397766;127;
"MAP_t_picea2s";8302.3252;3009.8862;0.00016593933;49;
"MAP_t_picea2s";8295.3916;3015.5476;9.5367432e-006;16;
"MAP_t_picea2s";8289.8447;3020.5537;0.00014352798;341;
"MAP_t_picea2s";8312.9014;2998.6064;5.1498413e-005;157;
"MAP_t_picea2s";8320.5898;2990.0151;5.0544739e-005;274;
"MAP_t_picea2s";8327.5713;2984.302;-2.1457672e-005;128;
"MAP_t_picea2s";8343.2061;2970.5376;7.0095062e-005;342;
"MAP_t_picea2s";8351.3672;2972.5308;3.4332275e-005;107;
"MAP_t_picea2s";8360.6699;2974.8535;7.6293945e-006;133;
"MAP_t_picea2s";8313.5166;3042.1011;2.5272369e-005;61;
"MAP_t_picea2s";8319.6191;3044.9377;-4.0054321e-005;151;
"MAP_t_picea2s";8363.4619;3015.9182;4.7683716e-006;116;
"MAP_t_picea3f";8353.6533;3026.426;6.7710876e-005;136;
"MAP_t_picea3f";8325.6875;3040.1899;1.6689301e-005;336;
"MAP_t_picea3f";8332.8477;2978.8247;6.3419342e-005;55;
"MAP_t_picea3f";8351.9277;3047.147;-5.3405762e-005;16;
"MAP_t_picea3f";8387.9004;3031.4431;-1.5735626e-005;311;
"MAP_t_picea3f";8335.2236;3055.9009;-4.9591064e-005;258;
"MAP_t_picea3f";8358.5244;3062.5132;4.0054321e-005;225;
"MAP_t_picea3f";8370.6104;3039.8354;2.0503998e-005;100;
"MAP_t_picea3f";8387.2168;3005.4438;1.1920929e-005;297;
"MAP_t_picea3f";8376.6631;3056.2424;5.0067902e-005;335;
"MAP_t_picea3f";8372.0146;3029.3923;1.0490417e-005;286;
"MAP_t_picea2s";8381.874;3006.4099;3.1471252e-005;28;
"MAP_t_picea2s";8379.0771;3012.7131;-0.00017309189;257;
"MAP_t_picea2s";8369.5684;3016.3491;5.7220459e-006;165;
"MAP_t_picea2s";8375.6934;3018.9282;5.5789948e-005;343;
"MAP_t_picea2s";8359.1016;3027.2422;9.059906e-006;356;
"MAP_t_picea2s";8369.6035;3024.0635;2.2888184e-005;134;
"MAP_t_picea2s";8341.2939;3054.1707;-4.2915344e-006;272;
"MAP_t_picea2s";8335.3438;3048.0002;8.4400177e-005;142;
"MAP_t_picea2s";8335.7705;3040.657;-2.1457672e-005;93;
"MAP_t_picea2s";8341.3555;3036.3518;1.3828278e-005;255;
"MAP_t_picea2s";8354.3828;3032.3359;4.1484833e-005;252;
"MAP_t_picea2s";8348.2881;3035.4565;-2.6226044e-005;296;
"MAP_t_picea2s";8341.8643;3046.4958;-2.7179718e-005;316;
"MAP_t_picea2s";8344.0537;3041.271;1.8119812e-005;268;
"MAP_t_picea2s";8328.7598;3043.6758;9.8228455e-005;83;
"MAP_t_picea2s";8328.3105;3050.7827;5.7697296e-005;291;
"MAP_t_picea2s";8362.085;3070.0769;0.00011539459;266;
"MAP_t_picea2s";8354.7412;3065.4475;6.1511993e-005;318;
"MAP_t_picea2s";8347.7207;3060.8008;0.00016069412;37;
"MAP_t_picea2s";8347.8643;3052.4048;-7.1525574e-006;252;
"MAP_t_picea2s";8353.7354;3057.7947;2.1457672e-005;61;
"MAP_t_picea2s";8352.082;3042.2791;-5.2452087e-005;177;
"MAP_t_picea2s";8358.2871;3038.5503;2.4795532e-005;102;
"MAP_t_picea1s";8363.2881;3023.4106;-7.1525574e-006;283;
"MAP_t_picea1s";8363.5068;3055.887;6.4373016e-005;246;
"MAP_t_picea1s";8371.2852;3044.207;0.00011253357;63;
"MAP_t_picea1s";8393.7471;3017.5837;2.4795532e-005;281;
"MAP_t_picea1s";8391.21;3036.2163;-2.3841858e-005;242;
"MAP_t_picea1s";8382.9512;3021.5007;-2.7656555e-005;272;
"MAP_t_picea1s";8332.3145;2971.6072;9.5367432e-007;132;
"MAP_t_picea1s";8348.8174;2966.2979;6.6757202e-005;353;
"MAP_t_picea1s";8353.1592;3008.2664;2.0027161e-005;28;
"MAP_t_picea2s";8385.333;3047.8713;1.2874603e-005;292;
"MAP_t_picea2s";8380.3887;3037.8037;0.00010061264;23;
"MAP_t_picea2s";8399.2168;3023.7378;-8.9645386e-005;270;
"MAP_t_picea2s";8392.1133;3024.2642;-6.2465668e-005;214;
"MAP_t_picea2s";8388.0898;3010.9275;-3.9100647e-005;329;
"MAP_t_picea2s";8386.9814;3019.27;7.5340271e-005;292;
"MAP_t_picea2s";8378.6494;3026.2344;8.9168549e-005;315;
"MAP_t_picea2s";8373.4072;3034.0032;-6.7710876e-005;34;
"MAP_t_picea2s";8369.4004;3053.8101;8.5353851e-005;265;
"MAP_t_picea2s";8356.7588;3051.1743;0.00012636185;128;
"MAP_t_picea2s";8363.8643;3049.407;7.2479248e-005;234;
"MAP_t_picea2s";8361.8838;3034.9668;-2.9563904e-005;281;
"MAP_t_picea2s";8374.6533;3046.0508;0.00013256073;289;
"MAP_t_picea2s";8380.2734;3044.4497;-3.8146973e-006;172;
"MAP_t_picea2s";8364.7539;3042.5144;2.2411346e-005;222;
"MAP_t_picea2s";8362.1914;3061.9292;4.3869019e-005;53;
"MAP_t_picea2s";8371.2676;3060.8711;0.0001616478;50;
"MAP_t_picea2s";8379.2402;3053.2058;-1.1444092e-005;351;
"MAP_t_picea2s";8382.1729;3031.7893;2.5272369e-005;288;
"MAP_t_picea2s";8393.6787;3030.147;0.0001912117;99;
"MAP_t_picea2s";8387.1973;3038.4426;-1.2874603e-005;276;
"MAP_t_picea2s";8398.0811;3036.6772;3.0517578e-005;294;
"MAP_t_picea2s";8393.6035;3043.3064;5.7220459e-005;339;
"MAP_t_picea2s";8404.416;3030.3401;0.0001373291;90;
"MAP_t_picea2s";8389.6455;2978.394;1.5735626e-005;262;
"MAP_t_picea2s";8395.1406;2969.668;3.1471252e-005;308;
"MAP_t_picea2s";8396.8701;2983.0527;7.1525574e-006;207;
"MAP_t_picea2s";8399.748;2977.9617;-1.0967255e-005;241;
"MAP_t_picea2s";8375.2012;2961.0181;-3.1471252e-005;178;
"MAP_t_picea2s";8353.458;2965.6736;-4.196167e-005;267;
"MAP_t_picea2s";8369.4355;2954.9197;3.6716461e-005;336;
"MAP_t_picea2s";8375.4238;2955.2461;4.0531158e-005;166;
"MAP_t_picea2s";8384.5664;2950.9524;5.0067902e-005;17;
"MAP_t_picea2s";8375.7773;2948.3875;1.2397766e-005;305;
"MAP_t_picea2s";8367.1162;2949.5178;2.3841858e-005;25;
"MAP_t_picea2s";8369.8916;2943.7825;3.7193298e-005;183;
"MAP_t_picea2s";8361.9854;2942.3115;7.0095062e-005;335;
"MAP_t_picea2s";8347.9414;2962.5781;0;121;
"MAP_t_picea2s";8340.4492;2963.3047;1.5258789e-005;220;
"MAP_t_picea2s";8336.4424;2970.5178;2.3841858e-006;294;
"MAP_t_picea2s";8303.9775;3002.9829;-1.5258789e-005;20;
"MAP_t_picea2s";8295.0889;3008.6887;0;266;
"MAP_t_picea2s";8286.6846;3013.9929;6.8664551e-005;35;
"MAP_t_picea2s";8289.2109;3006.8022;-4.0054321e-005;78;
"MAP_t_picea2s";8285.9736;2999.3464;-5.9127808e-005;24;
"MAP_t_picea2s";8296.8291;3003.0767;-0.00010871887;230;
"MAP_t_picea2s";8305.9268;2995.6772;-7.2479248e-005;292;
"MAP_t_picea2s";8320.918;2983.749;0.00014305115;289;
"MAP_t_picea3f";8315.5625;2994.7371;2.3841858e-005;200;
"MAP_t_picea3f";8300.2607;2998.0469;4.2915344e-005;113;
"MAP_t_picea2s";8292.6846;2992.8042;2.4318695e-005;176;
"MAP_t_picea2s";8299.4014;2993.7622;-5.8174133e-005;229;
"MAP_t_picea2s";8312.1064;2990.948;7.1048737e-005;170;
"MAP_t_picea2s";8314.5352;2982.4656;5.9604645e-005;173;
"MAP_t_picea2s";8328.3945;2977.1936;-3.8146973e-006;150;
"MAP_misc_FallenTree2";8308.7178;2962.926;-6.1988831e-006;-115.64439;
"MAP_misc_FallenTree2";8329.6055;2958.5837;5.7697296e-005;0;
"MAP_misc_FallenTree2";8321.1777;2969.3103;3.3855438e-005;-27.713123;
"MAP_misc_FallenTree2";8305.1953;2984.0193;4.863739e-005;74.532455;
"MAP_misc_FallenTree2";8305.6504;2973.2217;9.5367432e-007;28.343618;
"MAP_misc_FallenTree2";8276.8701;2996.4805;2.0980835e-005;0;
"MAP_misc_FallenTree2";8287.6826;2985.7219;-1.335144e-005;153.4949;
"MAP_misc_stub1";8280.4932;2990.8032;3.862381e-005;0;
"MAP_misc_stub1";8284.2773;2980.856;8.72612e-005;0;
"MAP_misc_stub1";8285.3379;2987.5627;-1.1920929e-005;0;
"MAP_misc_stub1";8294.9336;2985.9783;6.1988831e-006;0;
"MAP_misc_stub1";8303.7754;2988.4644;3.2424927e-005;0;
"MAP_misc_stub1";8301.6992;2978.2649;-1.5258789e-005;0;
"MAP_misc_stub1";8314.9023;2960.688;4.2438507e-005;0;
"MAP_misc_stub1";8325.3506;2970.9453;1.9073486e-006;0;
"MAP_Misc_trunk_torzo";8287.334;2972.6567;-1.1444092e-005;0;
"MAP_Misc_trunk_water";8301.0947;2973.8215;5.4836273e-005;0;
"MAP_Misc_trunk_water";8298.1406;2980.2729;6.8187714e-005;0;
"MAP_Misc_trunk_water";8280.4492;2978.7996;2.0503998e-005;0;
"MAP_Misc_trunk_water";8285.4277;2961.2744;7.5817108e-005;0;
"MAP_Misc_trunk_water";8292.7842;2953.9924;5.3405762e-005;0;
"MAP_Misc_trunk_water";8324.7568;2957.9919;5.0067902e-005;0;
"MAP_Misc_trunk_water";8321.5801;2945.6758;9.5367432e-006;0;
"MAP_Misc_trunk_water";8315.1777;2951.6606;2.7179718e-005;0;
"MAP_Misc_trunk_water";8294.6133;2939.1448;6.6757202e-006;0;
"MAP_misc_stub1";8304.9102;2950.873;1.0490417e-005;0;
"MAP_misc_stub2";8293.0889;2963.2114;-1.3828278e-005;0;
"MAP_misc_stub2";8310.7803;2945.6826;3.4332275e-005;0;
"MAP_misc_stub2";8289.7568;2946.5486;-2.8610229e-005;0;
"MAP_misc_stub2";8276.6553;2979.6633;-1.1444092e-005;0;
"MAP_misc_stub2";8295.0127;2977.6084;-1.4781952e-005;0;
"MAP_misc_stub2";8312.3926;2971.4011;6.6757202e-006;0;
"MAP_misc_stub2";8307.585;2932.189;7.7724457e-005;0;
"MAP_misc_stub2";8305.8516;2944.5723;2.3365021e-005;0;
"MAP_misc_stub2";8335.3369;2955.3474;1.0967255e-005;0;
"MAP_misc_FallenSpruce";8282.7041;2954.906;3.5762787e-005;-34.689266;
"MAP_misc_FallenTree2";8317.7783;2938.0107;0.00010919571;-230.14758;
"MAP_misc_FallenTree1";8302.3525;2951.6304;8.8214874e-005;0;
"MAP_misc_FallenTree1";8340.2559;2950.5364;-2.3365021e-005;62.629547;
"MAP_t_pinusN2s";8279.958;2944.3484;0.00018405914;147;
"MAP_t_pinusS2f";8298.5752;2960.6387;7.8201294e-005;146;
"MAP_t_pinusN2s";8309.8828;2952.9185;8.5830688e-006;166;
"MAP_misc_FallenTree2";8283.8867;3034.9934;3.0040741e-005;20.516634;
"MAP_misc_FallenTree2";8279.9072;3021.4434;-5.7220459e-006;-57.049;
"MAP_misc_stub2";8283.1465;3026.7241;-1.1920929e-005;0;
"MAP_misc_stub2";8282.0889;3008.4585;1.4305115e-005;0;
"MAP_t_picea2s";8401.6953;2990.6226;8.392334e-005;257;
"MAP_t_picea2s";8409.0508;2991.2036;8.3446503e-005;31;
"MAP_t_picea2s";8401.6572;2969.9194;1.001358e-005;253;
"MAP_t_picea2s";8405.6064;2975.8008;3.2901764e-005;142;
"MAP_t_picea2s";8380.9717;2956.7144;-4.6253204e-005;313;
"MAP_t_picea2s";8423.9414;2990.884;-2.6226044e-005;262;
"MAP_t_picea2s";8409.1504;2996.8979;8.5353851e-005;201;
"MAP_t_picea2s";8413.1396;2986.2559;0.00010299683;135;
"MAP_mud_1_1000";8370.7031;2965.468;4.8160553e-005;40.217995;
"MAP_mud_1_1000";8368.3105;2962.6553;1.0967255e-005;40.427708;
"MAP_mud_1_1000";8366.2031;2959.9905;6.6757202e-006;39.187256;
"MAP_mud_1_1000";8364.0918;2957.2773;3.0994415e-005;-142.82565;
"MAP_mud_1_1000";8381.2871;2977.698;0.00010204315;41.777649;
"MAP_mud_1_1000";8388.7539;2986.158;1.8119812e-005;40.972614;
"MAP_mud_1_1000";8397.0215;2995.2275;-9.5367432e-006;222.24431;
"UralWreck";8364.8926;2958.3679;2.2888184e-005;206.49825;
"MAP_Bridge_wood_25";8417.5791;3014.366;8.0108643e-005;52.510834;
"MAP_misc_amplion_conc";8435.1533;3011.5964;-4.7683716e-006;-63.011841;
"MAP_water_tank";8421.3223;3032.6646;3.4332275e-005;51.929375;
"Land_Misc_Garb_Heap_EP1";8400.2666;3007.6792;-1.9073486e-006;0;
"Paleta2";8408.5156;3004.8831;5.1498413e-005;40.142441;
"Land_wagon_box";8427.4453;3014.2915;1.9073486e-005;-46.225819;
"Land_wagon_flat";8418.6025;3025.5176;2.0980835e-005;-36.269791;
"Land_Ind_Timbers";8401.165;3001.8022;4.7683716e-005;-20.193249;
"Land_Ind_Timbers";8415.9873;3002.2751;9.5367432e-006;-52.854927;
"Land_Ind_Timbers";8424.749;3029.0032;5.1498413e-005;-7.4567342;
"Land_Ind_Timbers";8389.2402;2995.793;6.3896179e-005;46.922226;
"Land_Ind_Timbers";8384.1514;2996.1873;5.1498413e-005;46.041183;
"Land_Ind_Timbers";8326.5742;2946.2173;1.5735626e-005;0;
"Land_Ind_Timbers";8329.6514;2945.1521;6.4849854e-005;0;
"Land_Ind_Timbers";8362.4014;2962.5095;5.7220459e-006;24.539591;
"Land_Ind_Timbers";8383.4258;2967.2837;-2.8610229e-006;94.059364;
"Land_Ind_Timbers";8416.9551;3027.416;1.0228133;-29.920446;
"hiluxWreck";8401.8008;3018.0676;4.9114227e-005;125.64024;
"Rubbish5";8378.0508;2980.5146;4.9591064e-005;113.91769;
"MAP_t_picea2s";8417.084;2993.4719;-3.0517578e-005;288;
"MAP_t_picea2s";8427.498;2984.3269;9.5367432e-007;3;
"MAP_t_picea2s";8437.1299;2987.5686;176;
"MAP_t_picea2s";8456.7568;2998.8474;5.3405762e-005;209;
"MAP_t_picea2s";8436.2773;3035.072;2.2888184e-005;1;
"MAP_t_picea2s";8446.9883;3008.3667;-2.2888184e-005;48;
"MAP_t_picea2s";8452.5615;3004.6616;0.00011444092;331;
"MAP_t_picea2s";8454.0234;3012.1646;2.4795532e-005;287;
"MAP_t_picea2s";8442.9961;3015.2117;6.1035156e-005;207;
"MAP_t_picea2s";8450.6543;3017.989;5.1021576e-005;61;
"MAP_t_picea2s";8441.0146;3023.2188;7.6293945e-006;263;
"MAP_t_picea2s";8448.0107;3025.5442;-2.0503998e-005;334;
"MAP_t_picea2s";8433.2979;3026.9541;3.0517578e-005;66;
"MAP_t_picea2s";8441.0244;3029.4443;7.6293945e-006;2;
"MAP_t_picea2s";8430.1992;3033.8435;6.4849854e-005;2;
"MAP_t_picea2s";8419.1426;3059.0906;-1.1444092e-005;119;
"MAP_t_picea2s";8424.625;3043.1777;6.4849854e-005;81;
"MAP_t_picea2s";8417.5146;3051.2515;1.5258789e-005;151;
"MAP_t_picea2s";8410.8203;3059.9736;118;
"MAP_t_picea2s";8432.2041;3040.6638;8.392334e-005;44;
"MAP_t_picea2s";8426.5137;3049.4243;-4.5776367e-005;282;
"MAP_t_picea2s";8413.7217;3066.7048;0.00011825562;10;
"MAP_t_picea2s";8406.4219;3065.9163;3.0517578e-005;146;
"MAP_t_picea2s";8408.5361;3072.5942;9.5367432e-006;288;
"MAP_t_picea2s";8400.2539;3076.9885;2.7179718e-005;55;
"MAP_t_picea2s";8391.3232;3084.3982;-4.2915344e-005;10;
"MAP_t_picea2s";8383.3066;3098.0303;8.2969666e-005;288;
"MAP_t_picea2s";8399.1299;3083.8225;3.528595e-005;281;
"MAP_t_picea2s";8406.8311;3080.1453;4.196167e-005;340;
"MAP_t_picea2s";8412.2031;3077.0642;6.9141388e-005;18;
"MAP_t_picea2s";8417.9033;3072.4709;7.6770782e-005;33;
"MAP_t_picea2s";8419.8535;3065.4844;3.4809113e-005;256;
"MAP_t_picea2s";8424.0869;3055.2808;7.8201294e-005;58;
"MAP_t_picea2s";8432.6006;3051.8193;0.0001335144;199;
"MAP_t_picea2s";8436.4619;3044.8909;4.7683716e-005;267;
"MAP_t_picea2s";8365.5781;3029.8196;-3.528595e-005;248;
"MAP_t_picea2s";8357.7012;3045.5706;0.00010538101;238;
"MAP_t_picea3f";8456.2334;3026.4829;8.8691711e-005;179;
"MAP_t_picea3f";8440.8027;3034.7241;5.9604645e-005;179;
"MAP_t_picea3f";8423.6309;3061.4885;-1.0490417e-005;260;
"MAP_t_picea3f";8443.1475;3069.2668;2.0980835e-005;339;
"MAP_t_picea3f";8455.7139;3054.2495;-5.0067902e-005;114;
"MAP_t_picea3f";8393.4199;3090.4524;5.3882599e-005;26;
"MAP_t_picea2s";8429.4688;3077.0176;5.9127808e-005;23;
"MAP_t_picea2s";8427.0361;3063.1487;3.3378601e-005;64;
"MAP_t_picea2s";8425.3262;3072.4617;8.5830688e-005;133;
"MAP_t_picea2s";8418.6943;3078.0684;6.9141388e-005;161;
"MAP_t_picea2s";8435.8311;3061.2158;0.00018978119;82;
"MAP_t_picea2s";8434.9258;3067.2559;4.529953e-005;316;
"MAP_t_picea2s";8436.8711;3072.6721;2.7656555e-005;146;
"MAP_t_picea2s";8430.041;3057.2034;0.00010204315;36;
"MAP_t_picea2s";8444.2383;3050.7751;1.0967255e-005;323;
"MAP_t_picea2s";8438.6426;3054.5854;0.00018692017;250;
"MAP_t_picea2s";8443.9072;3059.0181;2.7179718e-005;273;
"MAP_t_picea2s";8440.0342;3040.0193;0.00021648407;312;
"MAP_t_picea2s";8446.4463;3033.7573;9.1552734e-005;345;
"MAP_t_picea2s";8447.6875;3042.0986;8.4877014e-005;57;
"MAP_t_picea2s";8386.6631;3027.2332;3.8146973e-005;87;
"MAP_t_picea2s";8422.7158;3095.7778;-7.1525574e-006;147;
"MAP_t_picea2s";8419.2871;3087.8433;-5.9127808e-005;135;
"MAP_t_picea2s";8412.166;3089.3064;0.00016021729;144;
"MAP_t_picea2s";8412.5156;3100.55;9.5844269e-005;355;
"MAP_t_picea2s";8406.8047;3094.6409;8.0108643e-005;120;
"MAP_t_picea2s";8429.9658;3086.6838;0.00012207031;249;
"MAP_t_picea2s";8440.6387;3083.418;-3.9577484e-005;71;
"MAP_t_picea2s";8452.0293;3061.7297;0.00011873245;265;
"MAP_t_picea2s";8455.0283;3047.6245;4.1007996e-005;198;
"MAP_t_picea2s";8460.9795;3037.2439;9.059906e-006;119;
"MAP_t_picea2s";8460.9971;3015.7375;1.9550323e-005;284;
"MAP_t_picea2s";8469.1123;3066.8022;-3.1471252e-005;95;
"MAP_t_picea2s";8463.2588;3084.8928;-3.2424927e-005;145;
"MAP_t_picea2s";8488.3633;3060.9043;9.059906e-005;353;
"MAP_misc_FallenTree2";8316.9961;3054.3247;-9.5367432e-007;-59.871033;
